API Well Number,County,Company Name,API Hole Number,Sidetrack Code,Completion Code,Well Type Code,Production Field,Well Status Code,Well Name,Town,Producing Formation,Months in Production,"Gas Produced, Mcf","Water Produced, bbl","Oil Produced, bbl",Reporting Year,New Georeferenced Column
31003605100000,Allegany,Wasson & Regis Oil Co.,60510,00,00,OD,Richburg,AC,Fox 14,Bolivar,Richburg,12,,5,3,2006,"Bolivar, NY
(42.066701, -78.167667)"
31013152140000,Chautauqua,Empire Energy E&P LLC,15214,00,00,GD,Lakeshore,AC,"Neratko,J 3",Westfield,Medina,12,2692,,,2001,"Westfield, NY
(42.324884, -79.573821)"
31003664960000,Allegany,"Day, James W",66496,00,00,OD,Fulmer Valley,PA,Ackerman 15,Andover,Fulmer Valley,12,,5,10,2006,"Andover, NY
(42.156405, -77.795231)"
31009167810000,Cattaraugus,"Copper Ridge Oil, Inc.",16781,00,00,OD,Five Mile,AC,Weis 55,Olean,Bradford,10,,2,39,2007,"Olean, NY
(42.077495, -78.429849)"
31009199080000,Cattaraugus,"Hydrocarbon Generation, Inc.",19908,00,00,OD,Five Mile,AC,Potter (Charlie) C-11,Allegany,Chipmunk,12,50,,45,2004,"Allegany, NY
(42.088061, -78.491258)"
31009163360000,Cattaraugus,Eastern American Energy Corp.,16336,00,00,GD,Lakeshore,AC,Sandberg 1,Randolph,Medina,12,1358,0,0,2005,"Randolph, NY
(42.161398, -78.978764)"
31013113500000,Chautauqua,Empire Energy E&P LLC,11350,00,00,GD,Lakeshore,AC,Dean Unit 262 1,Portland,Medina,12,1636,5,0,2001,"Portland, NY
(42.379838, -79.467344)"
31117239260000,Wayne,"Lenape Resources, Inc.",23926,00,00,GE,Millpond,PA,South Mill Pond (High) 1,Butler,Not Applicable,0,0,0,0,2007,"Butler, NY
(43.174422, -76.76829)"
31009232550000,Cattaraugus,"Alma Gas, Inc.",23255,00,00,GD,Olean,AC,Young 3,Olean,Bradford,12,915,0,,2005,"Olean, NY
(42.077495, -78.429849)"
31121170490000,Wyoming,"Lenape Resources, Inc.",17049,00,00,GD,Leicester,AC,Halma 110,Perry,Medina,12,651,0,0,2004,"Perry, NY
(42.719701, -78.000751)"
31003603620000,Allegany,"Alma Gas, Inc.",60362,00,00,GD,Sharon,AC,E G & F (Wyvell) 2127,Alma,Upper Devonian,12,333,0,0,2006,"Alma, NY
(42.012207, -78.060759)"
31003003880000,Allegany,Cunningham Natural Gas Corp.,00388,00,00,NL,State Line,PA,Maxwell Thomas 1 491,Willing,Oriskany,0,0,0,0,2002,"Willing, NY
(42.085346, -77.922864)"
31013187060000,Chautauqua,Empire Energy E&P LLC,18706,00,00,GD,Lakeshore,AC,"Smith, X 1",Poland,Medina,12,1204,20,0,2004,"Poland, NY
(43.226463, -75.062063)"
31003664920000,Allegany,"Day, James W",66492,00,00,OD,Fulmer Valley,AC,Ackerman 11,Andover,Fulmer Valley,12,,2,11,2007,"Andover, NY
(42.156405, -77.795231)"
31099048140000,Seneca,"Sampson Creek Acres, Inc.",04814,00,00,GW,Seneca Falls,AC,Jodiet 1,Seneca Falls,Queenston,12,2757,0,0,2002,"Seneca Falls, NY
(42.908615, -76.796041)"
31037239340000,Genesee,"New York Gas & Oil Company, Inc.",23934,00,00,GD,Alden-Lancaster,AC,Miles 2,Pembroke,Medina,0,0,0,,2007,"Pembroke, NY
(42.997549, -78.435048)"
31029152170000,Erie,Permclip Products Corp.,15217,00,00,GD,Buffalo,IN,Permclip 1,Tonawanda City,Medina,0,0,0,0,2003,"Tonawanda City, NY
(43.016642, -78.878854)"
31003659930000,Allegany,"Young, Douglas V.",65993,00,00,OD,Richburg,IN,Emerson 01,Scio,Richburg,0,,0,0,2005,"Scio, NY
(42.171429, -77.97865)"
31003180320000,Allegany,Case Brothers Inc.,18032,00,00,OD,Richburg,NR,Cahilly 9,Genesee,Richburg,0,0,0,0,2004,"Genesee, NY
(42.02693, -78.205893)"
31029218440000,Erie,"Cotton Well Drilling Co., Inc.",21844,00,00,GD,Concord,AC,Gamel 1,Concord,Medina,3,350,0,0,2001,"Concord, NY
(42.535259, -78.731387)"
31029222730000,Erie,Empire Energy E&P LLC,22273,00,00,GD,Elma,AC,Lutheran Society 1,Elma,Grimsby,12,929,0,0,2006,"Elma, NY
(42.822476, -78.636722)"
31009165260000,Cattaraugus,U S Energy Development Corp.,16526,00,00,GD,East Otto,AC,Colburn 1,East Otto,Grimsby,0,0,0,0,2001,"East Otto, NY
(42.389841, -78.755024)"
31029198200000,Erie,"Stedman Energy, Inc.",19820,00,00,GD,Alden-Lancaster,AC,Paschke 2,Lancaster,Grimsby,12,2763,0,0,2001,"Lancaster, NY
(42.892784, -78.676417)"
31011204710000,Cayuga,Minard Run Oil Co.,20471,00,00,GD,West Auburn,AC,Downing (682-5),Springport,Queenston,12,6402,0,0,2004,"Springport, NY
(42.842233, -76.691958)"
31009130920000,Cattaraugus,SWEPI LP,13092,00,00,OD,Bradford,PA,Enterprise Transit St 123,Allegany,Bradford,12,0,0,63,2007,"Allegany, NY
(42.088061, -78.491258)"
31013130500000,Chautauqua,U S Energy Development Corp.,13050,00,00,GD,Lakeshore,IN,Newton 2,Pomfret,Medina,0,0,0,,2006,"Pomfret, NY
(42.439996, -79.331441)"
31009242050000,Cattaraugus,"East Resources, Inc.",24205,00,00,NL,Bradford,AC,Rumsey Devonian Sec 14 Lot 1-97,Allegany,Not Applicable,7,994,0,497,2005,"Allegany, NY
(42.088061, -78.491258)"
31013054730000,Chautauqua,"Decker, James K. & Tiffany J.",05473,00,00,OD,Busti,AC,Boswell 3,Busti,Glade,12,,0,8,2003,"Busti, NY
(42.038067, -79.283549)"
31013160270000,Chautauqua,U S Energy Development Corp.,16027,00,00,GD,Lakeshore,AC,Smith 2,Charlotte,Medina,11,783,6,,2007,"Charlotte, NY
(43.255001, -77.617203)"
31003555070000,Allegany,"Simon of Bolivar Enterprises, Inc.",55507,00,00,OD,Richburg,PA,McDivitt 44,Bolivar,Not Applicable,0,,0,0,2007,"Bolivar, NY
(42.066701, -78.167667)"
31013242540000,Chautauqua,"EnerVest Operating, LLC",24254,00,00,GD,Lakeshore,AC,Frankson 1-025,Kiantone,Medina,12,16894,80,0,2007,"Kiantone, NY
(42.021944, -79.198276)"
31013143090000,Chautauqua,Seneca Resources Corporation,14309,00,00,GD,Lakeshore,AC,Vanderwark 6662,Busti,Medina,10,241,0,,2001,"Busti, NY
(42.038067, -79.283549)"
31013187110000,Chautauqua,"Marieff Petroleum, Inc.",18711,00,00,GD,Lakeshore,AC,Fullmer 1,Westfield,Medina,12,2484,0,0,2006,"Westfield, NY
(42.324884, -79.573821)"
31013115220000,Chautauqua,Libra Petroleum Company,11522,00,00,OD,Busti,NR,E Crandall 9,Busti,Glade,1,,0,32,2006,"Busti, NY
(42.038067, -79.283549)"
31009673490000,Cattaraugus,M. J. McCaffery Oil Co.,67349,00,00,OD,Chipmunk,AC,Sue 41,Carrollton,Chipmunk,0,,,0,2004,"Carrollton, NY
(42.023289, -78.628438)"
31013111990000,Chautauqua,Empire Energy E&P LLC,11199,00,00,GD,Lakeshore,AC,Vastola 227,Westfield,Medina,12,1353,4,0,2001,"Westfield, NY
(42.324884, -79.573821)"
31051173160000,Livingston,"Lenape Resources, Inc.",17316,00,00,GD,Uhley Corners-Caledonia,AC,Sinclair 91,Caledonia,Medina,11,629,0,0,2001,"Caledonia, NY
(42.973152, -77.855225)"
31003552480000,Allegany,Helmhold Oil,55248,00,00,OD,Fulmer Valley,AC,Helmhold Lot 76 15,Wellsville,Fulmer Valley,6,,0,6,2003,"Wellsville, NY
(42.120693, -77.946058)"
31013191400000,Chautauqua,"Kiebler Recreation, LLC",19140,00,00,GD,Lakeshore,SI,Boland 1,Clymer,Medina,12,3835,,,2004,"Clymer, NY
(42.02082, -79.629966)"
31011212400000,Cayuga,Minard Run Oil Co.,21240,00,00,GD,West Auburn,AC,Klock V 987-5,Springport,Queenston,12,2317,,,2002,"Springport, NY
(42.842233, -76.691958)"
31009051580000,Cattaraugus,"Copper Ridge Oil, Inc.",05158,00,00,OD,Five Mile,PA,Lunn Place & Stopfel 7,Olean,Bradford,11,,6,109,2006,"Olean, NY
(42.077495, -78.429849)"
31013118960000,Chautauqua,Empire Energy E&P LLC,11896,00,00,GD,Lakeshore,AC,Haskell 421 1,Stockton,Medina,12,1287,6,0,2001,"Stockton, NY
(42.316097, -79.359685)"
31009124290000,Cattaraugus,"East Resources, Inc.",12429,00,00,IW,Bradford,PA,Enterprise Transit St 012,Allegany,"Chipmunk, Bradford 2nd & 3rd",12,,0,0,2002,"Allegany, NY
(42.088061, -78.491258)"
31009235130000,Cattaraugus,Case Brothers Inc.,23513,00,00,OD,Bradford,AC,Ruoff 8,Carrollton,Bradford & Chipmunk,12,,7,275,2006,"Carrollton, NY
(42.023289, -78.628438)"
31013118710000,Chautauqua,Empire Energy E&P LLC,11871,00,00,GD,Lakeshore,AC,Goodrich 392 1,Chautauqua,Medina,12,1741,0,0,2003,"Chautauqua, NY
(42.251704, -79.501693)"
31013222650000,Chautauqua,Seneca Resources Corporation,22265,00,00,GD,Lakeshore,AC,Hainer 1 7253,Busti,Medina,12,9187,0,,2001,"Busti, NY
(42.038067, -79.283549)"
31013199230000,Chautauqua,"Chautauqua Energy, Inc.",19923,00,00,GD,Lakeshore,AC,Drake 1,Sherman,Medina,12,904,0,0,2006,"Sherman, NY
(42.159351, -79.595176)"
31013197950000,Chautauqua,"Chautauqua Energy, Inc.",19795,00,00,GD,Lakeshore,AC,Howser 1,Westfield,Medina,12,383,0,0,2004,"Westfield, NY
(42.324884, -79.573821)"
31013154120000,Chautauqua,"GFS Energy, Inc.",15412,00,00,GD,Lakeshore,AC,Olmstead E 1,Gerry,Medina,12,329,,,2003,"Gerry, NY
(42.194749, -79.250394)"
31003184470000,Allegany,"Plants & Goodwin, Inc.",18447,00,00,OD,Beech Hill-Independence,AC,Grantier 7,Independence,Fulmer Valley,12,3,,,2002,"Independence, NY
(42.088045, -77.781386)"
31029156840000,Erie,U S Energy Development Corp.,15684,00,00,GD,Lakeview,AC,Pingitore 1,Brant,Medina,0,0,0,,2005,"Brant, NY
(42.58859, -79.044449)"
31003603680000,Allegany,"Alma Gas, Inc.",60368,00,00,GD,Sharon,AC,Foland (Wyvell) 2125,Alma,Upper Devonian,12,129,,,2004,"Alma, NY
(42.012207, -78.060759)"
31061210130000,New York,9 East 64th Street Condominium,21013,00,00,TH,Not Applicable,AC,Task Foundation 2 South,Manhattan,Not Applicable,,,,,2001,"Manhattan, NY
(40.753259, -74.003804)"
31003680520000,Allegany,"Taylor, Ricky L.",68052,00,00,IW,Fulmer Valley,IN,Ewell 02,Wellsville,Fulmer Valley,0,,,,2001,"Wellsville, NY
(42.120693, -77.946058)"
31029035380000,Erie,Iroquois Gas Corp.,03538,00,00,GD,Orchard Park-Hamburg,PA,Busendorfer J 1,Orchard Park,Medina,0,0,0,,2006,"Orchard Park, NY
(42.767456, -78.743906)"
31101229380000,Steuben,"Texas Keystone, Inc.",22938,00,00,GW,Not Applicable,PA,Burrow 1 NY-Ste,Canisteo,Not Applicable,0,0,0,0,2004,"Canisteo, NY
(42.270141, -77.605426)"
31009646790000,Cattaraugus,"Kellner, Christian F.",64679,00,00,OD,Bradford,NR,Utter Purchase 47,Allegany,Bradford,12,0,10,15.59,2001,"Allegany, NY
(42.088061, -78.491258)"
31003675590000,Allegany,"Saint John Exploration & Production, Inc.",67559,00,00,OD,Richburg,IN,Trio 0153,Bolivar,Richburg,0,,0,0,2006,"Bolivar, NY
(42.066701, -78.167667)"
31013235760000,Chautauqua,"Nornew, Inc.",23576,00,00,GD,Lakeshore,AC,Garey 1-028,Kiantone,Medina,12,29164,23,,2005,"Kiantone, NY
(42.021944, -79.198276)"
31029672090000,Erie,"Iskalo 2780 Delaware, LLC",67209,00,00,GD,Buffalo,PA,Webber 1,Tonawanda City,Medina,12,,,,2004,"Tonawanda City, NY
(43.016642, -78.878854)"
31009242460000,Cattaraugus,SWEPI LP,24246,00,00,OD,Bradford,AC,Rumsey Devonian Sec 10 Lot 3-121,Allegany,Bradford & Chipmunk,9,1828,0,753,2006,"Allegany, NY
(42.088061, -78.491258)"
31009659350000,Cattaraugus,"Cochran, Alvin L.",65935,00,00,OD,Chipmunk,IN,Lauser 9,Allegany,Chipmunk,12,,,11,2003,"Allegany, NY
(42.088061, -78.491258)"
31037205300000,Genesee,United States Gypsum Co.,20530,00,00,GD,Indian Falls,AC,"Bruning, D. 1",Pembroke,Medina,12,1191,0,0,2005,"Pembroke, NY
(42.997549, -78.435048)"
31029048550000,Erie,Seneca Resources Corporation,04855,00,00,GE,Brant-Eden,AC,Vacco 2365-I,Brant,Medina,10,296,0,,2006,"Brant, NY
(42.58859, -79.044449)"
31121185150000,Wyoming,"Stedman Energy, Inc.",18515,00,00,GD,Chaffee-Arcade,AC,Bojarczuk 2,Arcade,Medina,10,1113,,,2004,"Arcade, NY
(42.534125, -78.423151)"
31003663000000,Allegany,"Simon of Bolivar Enterprises, Inc.",66300,00,00,IW,Richburg,PA,Wheeler 28 (W28),Bolivar,Richburg,12,,12000,,2003,"Bolivar, NY
(42.066701, -78.167667)"
31009130080000,Cattaraugus,"Synergy Oil & Gas, Inc.",13008,00,00,OD,Bradford,AC,Chipchop No 07,Carrollton,"Chipmunk, Bradford 2nd & 3rd",12,,2,17,2005,"Carrollton, NY
(42.023289, -78.628438)"
31107229340100,Tioga,"Chesapeake Appalachia, L.L.C.",22934,01,00,DH,Not Applicable,SI,Manwaring 1-A (624470),Tioga,Not Applicable,0,0,,,2003,"Tioga, NY
(42.100681, -76.366591)"
31009638900000,Cattaraugus,"Perkins, Randy",63890,00,00,OD,Four Mile,AC,Geise 4,Allegany,Bradford Third,12,,1,35,2005,"Allegany, NY
(42.088061, -78.491258)"
31003699900000,Allegany,"Tjhung, Frank T.",69990,00,00,OD,Fulmer Valley,NR,GPS 1159,Wellsville,Not Applicable,0,,0,0,2005,"Wellsville, NY
(42.120693, -77.946058)"
31009219420000,Cattaraugus,Case Brothers Inc.,21942,00,00,OD,Bradford,AC,Evans et2,Carrollton,Bradford,0,0,0,0,2002,"Carrollton, NY
(42.023289, -78.628438)"
31013067390000,Chautauqua,Gemini Oil Company,06739,00,00,OD,Busti,IN,"Muntz,G.And N. 8",Busti,Glade,12,0,0,,2002,"Busti, NY
(42.038067, -79.283549)"
31009051470000,Cattaraugus,"Copper Ridge Oil, Inc.",05147,00,00,OD,Five Mile,PA,Weis 15,Olean,Bradford,0,0,0,0,2002,"Olean, NY
(42.077495, -78.429849)"
31037051170000,Genesee,United States Gypsum Co.,05117,00,00,GW,Indian Falls,AC,Klotzbach 1,Alabama,Medina,12,443,0,0,2004,"Alabama, NY
(43.09641, -78.390997)"
31029166780000,Erie,"GFS Energy, Inc.",16678,00,00,GD,Buffalo Creek,AC,Foss 1,Marilla,Medina,5,497,0,,2004,"Marilla, NY
(42.840165, -78.555271)"
31013105580000,Chautauqua,"Curtis & Son Oil, Inc.",10558,00,00,OD,Busti,NR,Robbins 4,Busti,Glade,12,0,0,0,2007,"Busti, NY
(42.038067, -79.283549)"
31009181150000,Cattaraugus,"Texas Keystone, Inc.",18115,00,00,GD,Lakeshore,AC,R Studley 1,Persia,Medina,1,393,0,,2007,"Persia, NY
(42.384131, -78.936278)"
31013126090000,Chautauqua,Empire Energy E&P LLC,12609,00,00,GD,Lakeshore,AC,Boyd 514,Stockton,Medina,12,896,0,0,2006,"Stockton, NY
(42.316097, -79.359685)"
31003604960000,Allegany,Wasson & Regis Oil Co.,60496,00,00,OD,Richburg,IN,Mix 7,Bolivar,Richburg,12,,0,0,2005,"Bolivar, NY
(42.066701, -78.167667)"
31013192150000,Chautauqua,"Kastle Resources Enterprises, Inc.",19215,00,00,GD,Lakeshore,AC,Brehm 2,Cherry Creek,Medina,12,647,0,,2006,"Cherry Creek, NY
(42.296322, -79.099108)"
31013119610000,Chautauqua,Empire Energy E&P LLC,11961,00,00,GD,Lakeshore,AC,Sly 1266,Pomfret,Medina,12,933,3,0,2001,"Pomfret, NY
(42.439996, -79.331441)"
31009235480000,Cattaraugus,"McCracken Oil & Gas, LLC",23548,00,00,OD,Bradford,AC,McCray 101,Carrollton,Bradford,1,,1,8,2004,"Carrollton, NY
(42.023289, -78.628438)"
31009172810000,Cattaraugus,"Carls, Kevin D",17281,00,00,OD,Chipmunk,AC,Carls 5702 3,Carrollton,Bradford,12,,0,20,2005,"Carrollton, NY
(42.023289, -78.628438)"
31003605040000,Allegany,Wasson & Regis Oil Co.,60504,00,00,OD,Richburg,AC,Fox 8,Bolivar,Richburg,12,,2,1,2007,"Bolivar, NY
(42.066701, -78.167667)"
31009223230000,Cattaraugus,Empire Energy E&P LLC,22323,00,00,GD,Lakeshore,NR,Countryside 2,Leon,Medina,0,0,0,0,2003,"Leon, NY
(42.293071, -79.01636)"
31013114530000,Chautauqua,Empire Energy E&P LLC,11453,00,00,GD,Lakeshore,AC,Leo 1216,Pomfret,Medina,12,983,0,0,2007,"Pomfret, NY
(42.439996, -79.331441)"
31009109120000,Cattaraugus,"BDH Oil, Inc.",10912,00,00,IW,Chipmunk,NR,Nichols Run Hw-224,Allegany,Chipmunk & Bradford 2nd,12,,5400,,2002,"Allegany, NY
(42.088061, -78.491258)"
31009650950000,Cattaraugus,"BDH Oil, Inc.",65095,00,00,OD,Chipmunk,NR,Nichols Run Go-15,Allegany,Chipmunk & Bradford 2nd,1,,10,1,2004,"Allegany, NY
(42.088061, -78.491258)"
31003154650000,Allegany,"Hogan Energy, Inc.",15465,00,00,OD,Richburg,IN,Daggett 198,Genesee,Richburg,0,,0,0,2006,"Genesee, NY
(42.02693, -78.205893)"
31013125230000,Chautauqua,"Kastle Resources Enterprises, Inc.",12523,00,00,GD,Lakeshore,AC,Meredith NY 10,Harmony,Medina,,0,0,,2002,"Harmony, NY
(42.074924, -79.486378)"
31037173260000,Genesee,"New York Gas & Oil Company, Inc.",17326,00,00,GD,Alden-Lancaster,AC,Darien Lake State Park 16,Darien,Medina,11,1451,0,0,2001,"Darien, NY
(42.902048, -78.350767)"
31009168640000,Cattaraugus,"Texas Keystone, Inc.",16864,00,00,GD,Lakeshore,AC,"Vick, D 1",Dayton,Medina,,94,,,2002,"Dayton, NY
(42.399022, -79.003431)"
31101230950000,Steuben,Nathan Petroleum Corp.,23095,00,00,OD,Beech Hill-Independence,AC,Edwards II 34,West Union,Fulmer Valley,12,1028,12,171,2007,"West Union, NY
(42.094951, -77.725816)"
31003552240000,Allegany,"Devlieger, Carl L.",55224,00,00,OD,Fulmer Valley,NR,Corwin-Dare 7,Wellsville,Fulmer Valley,0,0,0,0,2004,"Wellsville, NY
(42.120693, -77.946058)"
31013145450000,Chautauqua,Great Lakes Energy Partners,14545,00,00,GD,Lakeshore,AC,Beck 569,Chautauqua,Medina,12,631,5,0,2005,"Chautauqua, NY
(42.251704, -79.501693)"
31121044870000,Wyoming,"GFS Energy, Inc.",04487,00,00,GD,Leicester,AC,Miller Charles Florine 1,Covington,Medina,12,1176,0,,2004,"Covington, NY
(42.853421, -78.010388)"
31003678740000,Allegany,"Sturdevant, Walter B.",67874,00,00,OD,Richburg,NR,J&R Oil Lot 8 1,Bolivar,Richburg,0,0,0,0,2007,"Bolivar, NY
(42.066701, -78.167667)"
31009653820000,Cattaraugus,"Little, Jay R.",65382,00,00,OD,Chipmunk,AC,Pfoutsi 3,Carrollton,Chipmunk,12,,,148,2004,"Carrollton, NY
(42.023289, -78.628438)"
31009222220000,Cattaraugus,J. J. Bucher Producing Corp.,22222,00,00,OD,Bradford,AC,Wedge 04,Carrollton,"Chipmunk, Bradford 2nd & 3rd",12,,350,400,2006,"Carrollton, NY
(42.023289, -78.628438)"
31051174550000,Livingston,"Lenape Resources, Inc.",17455,00,00,GD,Uhley Corners-Caledonia,AC,Hoag 205,Caledonia,Medina,11,522,0,0,2001,"Caledonia, NY
(42.973152, -77.855225)"
31003697490000,Allegany,Ashe Oil Company,69749,00,00,OD,Richburg,AC,Central 63,Scio,Richburg,8,,0,10,2005,"Scio, NY
(42.171429, -77.97865)"
31029150340000,Erie,"Mathis, Edna Joyce",15034,00,00,GD,Elma,AC,Mathis 1,Elma,Medina,12,250,0,,2006,"Elma, NY
(42.822476, -78.636722)"
31003639600000,Allegany,"Saint John Exploration & Production, Inc.",63960,00,00,OD,Richburg,IN,Trio Farm 73,Bolivar,Richburg,0,,0,0,2006,"Bolivar, NY
(42.066701, -78.167667)"
31009172010000,Cattaraugus,Empire Energy E&P LLC,17201,00,00,GD,Lakeshore,AC,"Beaver,D 4",Randolph,Medina,12,1323,,,2001,"Randolph, NY
(42.161398, -78.978764)"
31003679380000,Allegany,"Sturdevant, Walter B.",67938,00,00,OD,Richburg,NR,J&R Oil Lot 8 78,Bolivar,Richburg,0,,0,0,2006,"Bolivar, NY
(42.066701, -78.167667)"
31003608380000,Allegany,Emerald Oil Company,60838,00,00,OD,Richburg,IN,Putnam-Jordan 7,Wirt,Richburg,9,,10,10,2003,"Wirt, NY
(42.137408, -78.150594)"
31009550920000,Cattaraugus,Oily Ann Oil & Gas Inc.,55092,00,00,OD,Five Mile,AC,Kolata 2,Olean,Bradford,12,,,17,2003,"Olean, NY
(42.077495, -78.429849)"
31013108840000,Chautauqua,Empire Energy E&P LLC,10884,00,00,GD,Lakeshore,AC,Palmer 74,Portland,Medina,12,982,0,0,2004,"Portland, NY
(42.379838, -79.467344)"
31003621940000,Allegany,Moose Oil Co.,62194,00,00,IW,Richburg,NR,Bradensbrook 026,Bolivar,Waugh & Porter,0,0,0,0,2002,"Bolivar, NY
(42.066701, -78.167667)"
31013113640000,Chautauqua,Empire Energy E&P LLC,11364,00,00,GD,Lakeshore,AC,Forbes Unit 371 1,Ripley,Medina,12,1335,0,0,2003,"Ripley, NY
(42.266859, -79.710476)"
31013137700000,Chautauqua,Empire Energy E&P LLC,13770,00,00,GD,Lakeshore,AC,Krause 563,Chautauqua,Medina,12,1585,10,0,2006,"Chautauqua, NY
(42.251704, -79.501693)"
31009221210000,Cattaraugus,Case Brothers Inc.,22121,00,00,OD,Chipmunk,AC,C&T 16,Carrollton,Bradford 1st & Chipmunk,,,,,2001,"Carrollton, NY
(42.023289, -78.628438)"
31011116320000,Cayuga,"Steimle, Shirley L.",11632,00,00,NL,Auburn,AC,Steimle 9,Owasco,Queenston,12,0,0,0,2001,"Owasco, NY
(42.854988, -76.464778)"
31121211170000,Wyoming,United States Gypsum Co.,21117,00,00,GD,Danley Corners,AC,"Rudolph, D. 2",Bennington,Medina,12,2238,0,0,2003,"Bennington, NY
(42.837023, -78.397809)"
31003662930000,Allegany,J. J. Bucher Producing Corp.,66293,00,00,IW,Richburg,PA,Wheeler 15,Bolivar,Richburg,12,0,8000,35,2005,"Bolivar, NY
(42.066701, -78.167667)"
31003668970000,Allegany,"Burdick, Jeffery",66897,00,00,OD,Richburg,AC,Mountain 17,Bolivar,Richburg,12,,1,2,2007,"Bolivar, NY
(42.066701, -78.167667)"
31107212940000,Tioga,Belden & Blake Corporation,21294,00,00,GE,Stagecoach,SI,Mead 01,Owego,Helderberg,12,435,5,,2005,"Owego, NY
(42.103237, -76.263163)"
31009690930000,Cattaraugus,Hidden Heart Stables LLC,69093,00,00,OD,Four Mile,NR,Carls 3,Allegany,Bradford,12,0,3,,2001,"Allegany, NY
(42.088061, -78.491258)"
31013176310000,Chautauqua,Empire Energy E&P LLC,17631,00,00,GD,Lakeshore,AC,"Boe,L 1",Poland,Medina,12,1918,0,0,2003,"Poland, NY
(43.226463, -75.062063)"
31013152090000,Chautauqua,Empire Energy E&P LLC,15209,00,00,GD,Lakeshore,AC,"Keopka, H 4",Chautauqua,Medina,10,551,0,0,2003,"Chautauqua, NY
(42.251704, -79.501693)"
31013185950000,Chautauqua,"Chautauqua Energy, Inc.",18595,00,00,GD,Lakeshore,AC,Golem 1,Westfield,Medina,11,834,0,0,2006,"Westfield, NY
(42.324884, -79.573821)"
31029150090000,Erie,Akron Central School District,15009,00,00,GD,Akron,AC,Acsd 2,Newstead,Medina,12,3456,0,0,2006,"Newstead, NY
(43.021136, -78.495603)"
31003652800000,Allegany,"C.O.G. Development & Resources, Inc.",65280,00,00,OD,Richburg,IN,Meadowbank ma25,Bolivar,Richburg,0,,0,0,2007,"Bolivar, NY
(42.066701, -78.167667)"
31003201940000,Allegany,"Klein, Roger, A. Jr.",20194,00,00,OD,Richburg,AC,Lot 53 K14-,Alma,Richburg,12,,5,48,2003,"Alma, NY
(42.012207, -78.060759)"
31051159760000,Livingston,"Big Tree, LLC",15976,00,00,GD,Silver Lake,AC,Cipriano Bros 2,Leicester,Medina,12,4324,0,0,2001,"Leicester, NY
(42.772104, -77.898295)"
31003658300000,Allegany,"Collins, David",65830,00,00,OD,Richburg,IN,McDermott 5,Bolivar,Richburg,0,0,0,0,2001,"Bolivar, NY
(42.066701, -78.167667)"
31009128330000,Cattaraugus,"BDH Oil, Inc.",12833,00,00,OD,Chipmunk,NR,Nichols Run Ho-405,Allegany,"Chipmunk, Bradford 2nd & 3rd",12,0,4,,2001,"Allegany, NY
(42.088061, -78.491258)"
31029036890000,Erie,Iroquois Gas Corp.,03689,00,00,GD,Alden-Lancaster,PA,Loesch Yal and F 1,Lancaster,Medina,12,0,0,0,2007,"Lancaster, NY
(42.892784, -78.676417)"
31013123020000,Chautauqua,Great Lakes Energy Partners,12302,00,00,GD,Lakeshore,AC,Leone 486,Arkwright,Medina,10,105,0,0,2005,"Arkwright, NY
(42.406943, -79.236356)"
31009693030000,Cattaraugus,Unknown 009,69303,00,00,OD,Not Applicable,NR,Thropp 229(G),Allegany,Not Applicable,,,,,2001,"Allegany, NY
(42.088061, -78.491258)"
31013113090000,Chautauqua,Empire Energy E&P LLC,11309,00,00,GD,Lakeshore,AC,Jopek 1,Pomfret,Medina,11,1249,51,0,2002,"Pomfret, NY
(42.439996, -79.331441)"
31003686600000,Allegany,"Taylor, Ricky L.",68660,00,00,OD,Fulmer Valley,AC,Perkins 06,Wellsville,Fulmer Valley,12,0,10,,2001,"Wellsville, NY
(42.120693, -77.946058)"
31029191860000,Erie,Symbol Oil Corp.,19186,00,00,GD,Brant-Eden,AC,Norbett Mammoser 1,Eden,Medina,12,457,,,2004,"Eden, NY
(42.652413, -78.896936)"
31009224330000,Cattaraugus,Empire Energy E&P LLC,22433,00,00,GD,Lakeshore,AC,Moffit 1,Leon,Medina,12,5867,0,0,2007,"Leon, NY
(42.293071, -79.01636)"
31009138630000,Cattaraugus,"Synergy Oil & Gas, Inc.",13863,00,00,OD,Bradford,AC,Evans 02,Carrollton,Chipmunk,12,,3,29,2005,"Carrollton, NY
(42.023289, -78.628438)"
31013117650000,Chautauqua,Empire Energy E&P LLC,11765,00,00,GD,Lakeshore,AC,Raynor 386,Chautauqua,Medina,12,565,0,0,2003,"Chautauqua, NY
(42.251704, -79.501693)"
31013115620000,Chautauqua,Empire Energy E&P LLC,11562,00,00,GD,Lakeshore,AC,Bemus 214,Pomfret,Medina,12,2213,0,0,2002,"Pomfret, NY
(42.439996, -79.331441)"
31009193340000,Cattaraugus,Cal Ban Corp.,19334,00,00,OD,Five Mile,AC,Cal Ban Cb43,Allegany,Chipmunk & Bradford 2nd,12,,,,2003,"Allegany, NY
(42.088061, -78.491258)"
31007229950100,Broome,"Chesapeake Appalachia, L.L.C.",22995,01,00,GW,Ballyhack Creek,PM,Beagell 2-A,Kirkwood,Black River,10,254382,,,2003,"Kirkwood, NY
(42.039653, -75.794738)"
